WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,6/21/2021 9:55,0.5,m,TP_ugl,Phosphorus as P,Dissolved,7,ug/l,I,,0.007,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,9/20/2021 9:40,0.5,m,TP_ugl,Phosphorus as P,Total,20,ug/l,,,0.02,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,9/20/2021 9:40,0.5,m,TP_ugl,Phosphorus as P,Dissolved,6,ug/l,U,,0.006,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,3/15/2023 9:55,0.5,m,TP_ugl,Phosphorus as P,Total,12,ug/l,I,,0.012,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,6/15/2023 9:35,0.5,m,TP_ugl,Phosphorus as P,Dissolved,12,ug/l,I,,0.012,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,6/15/2023 9:35,0.5,m,TP_ugl,Phosphorus as P,Total,54,ug/l,,,0.054,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,8/28/2023 10:00,0.5,m,TP_ugl,Phosphorus as P,Total,28,ug/l,,,0.028,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,8/28/2023 10:00,0.5,m,TP_ugl,Phosphorus as P,Dissolved,12,ug/l,I,,0.012,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,11/30/2023 9:35,0.5,m,TP_ugl,Phosphorus as P,Dissolved,13,ug/l,I,,0.013,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,11/30/2023 9:35,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,3/11/2024 10:25,0.5,m,TP_ugl,Phosphorus as P,Dissolved,15,ug/l,I,,0.015,mg/L
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,3/11/2024 10:25,0.5,m,TP_ugl,Phosphorus as P,Total,34,ug/l,I,,0.034,mg/L
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,6/3/2024 10:05,0.5,m,TP_ugl,Phosphorus as P,Total,33,ug/l,I,,0.033,mg/l
140326,Lake Mary Jane,WIN_21FLORAN,XMYJNLKES, Lake Mary Jane – Southeast end in front of canal,XMYJNLKES,28.35419723,-81.17495298,3171A,6/3/2024 10:05,0.5,m,TP_ugl,Phosphorus as P,Dissolved,15,ug/l,,,0.015,mg/l
