WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/15/2018 8:05,0.5,m,Turb_ntu,Turbidity,,1.2,NTU,,,1.2,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/22/2018 8:10,0.5,m,Turb_ntu,Turbidity,,1,NTU,,,1,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,4/12/2018 8:05,0.5,m,Turb_ntu,Turbidity,,1,NTU,,,1,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/17/2018 8:40,0.5,m,Turb_ntu,Turbidity,,1.4,NTU,,,1.4,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/21/2018 9:55,0.5,m,Turb_ntu,Turbidity,,2,NTU,,,2,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,7/19/2018 8:35,0.5,m,Turb_ntu,Turbidity,,1,NTU,,,1,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,8/23/2018 7:50,0.5,m,Turb_ntu,Turbidity,,1.2,NTU,,,1.2,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,9/20/2018 7:55,0.5,m,Turb_ntu,Turbidity,,1.2,NTU,,,1.2,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,10/11/2018 8:30,0.5,m,Turb_ntu,Turbidity,,1.2,NTU,,,1.2,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/8/2018 8:30,0.5,m,Turb_ntu,Turbidity,,1.2,NTU,,,1.2,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/6/2018 8:15,0.5,m,Turb_ntu,Turbidity,,1.5,NTU,,,1.5,NTU
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,1/31/2019 11:00,0.5,m,Turb_ntu,Turbidity,,1.6,NTU,,,1.6,NTU
