WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/18/2021 11:45,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,8/17/2021 10:20,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,11/9/2021 11:25,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/22/2022 11:35,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,7/7/2022 9:05,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,I,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,9/6/2022 11:35,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,10/26/2022 11:30,0.5,m,TP_ugl,Phosphorus as P,Total,8,ug/l,I,,0.008,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,10/26/2022 11:30,0.5,m,TP_ugl,Phosphorus as P,Dissolved,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/7/2023 10:30,0.5,m,TP_ugl,Phosphorus as P,Dissolved,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/7/2023 10:30,0.5,m,TP_ugl,Phosphorus as P,Total,11,ug/l,I,,0.011,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/16/2023 11:25,0.5,m,TP_ugl,Phosphorus as P,Dissolved,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/16/2023 11:25,0.5,m,TP_ugl,Phosphorus as P,Total,8,ug/l,I,,0.008,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,8/15/2023 11:10,0.5,m,TP_ugl,Phosphorus as P,Total,7,ug/l,I,,0.007,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,8/15/2023 11:10,0.5,m,TP_ugl,Phosphorus as P,Dissolved,6,ug/l,U,,0.006,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,11/14/2023 11:10,0.5,m,TP_ugl,Phosphorus as P,Dissolved,9,ug/l,I,,0.009,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,11/14/2023 11:10,0.5,m,TP_ugl,Phosphorus as P,Total,17,ug/l,I,,0.017,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/13/2024 11:15,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/L
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/14/2024 11:10,0.5,m,TP_ugl,Phosphorus as P,Total,24,ug/l,I,,0.024,mg/l
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/14/2024 11:10,0.5,m,TP_ugl,Phosphorus as P,Dissolved,15,ug/l,,,0.015,mg/l
